month,unique_id,balance,first_name,last_name
01-05-2023,10613,176100,Megan,Khatri
01-06-2023,10613,79100,Megan,Khatri
01-07-2023,10613,86100,Megan,Khatri
01-08-2023,10613,154100,Megan,Khatri
01-03-2023,10614,121100,Nomathalente,Carter
01-04-2023,10614,101100,Nomathalente,Carter
01-05-2023,10614,278100,Nomathalente,Carter
01-06-2023,10614,163100,Nomathalente,Carter
01-07-2023,10614,347100,Nomathalente,Carter
01-08-2023,10614,163100,Nomathalente,Carter
01-03-2023,10615,165100,Vusumuzi,Das
01-04-2023,10615,81100,Vusumuzi,Das
01-05-2023,10615,201100,Vusumuzi,Das
01-06-2023,10615,103100,Vusumuzi,Das
01-07-2023,10615,300100,Vusumuzi,Das
01-08-2023,10615,334100,Vusumuzi,Das
01-03-2023,10616,223100,Krish,Knapp
01-04-2023,10616,178100,Krish,Knapp
01-05-2023,10616,157100,Krish,Knapp
01-06-2023,10616,99100,Krish,Knapp
01-07-2023,10616,385100,Krish,Knapp
01-08-2023,10616,233100,Krish,Knapp
01-03-2023,10617,67100,Jessica,Mnquhe
01-04-2023,10617,38100,Jessica,Mnquhe
01-05-2023,10617,243100,Jessica,Mnquhe
01-06-2023,10617,379100,Jessica,Mnquhe
01-07-2023,10617,48100,Jessica,Mnquhe
01-08-2023,10617,374100,Jessica,Mnquhe
01-03-2023,10618,266100,Njabulo,Borra
01-04-2023,10618,150100,Njabulo,Borra
01-05-2023,10618,117100,Njabulo,Borra
01-06-2023,10618,248100,Njabulo,Borra
01-07-2023,10618,276100,Njabulo,Borra
01-08-2023,10618,327100,Njabulo,Borra
01-03-2023,10619,359100,Christine,Hangala
01-04-2023,10619,221100,Christine,Hangala
01-05-2023,10619,291100,Christine,Hangala
01-06-2023,10619,362100,Christine,Hangala
01-07-2023,10619,184100,Christine,Hangala
01-08-2023,10619,174100,Christine,Hangala
01-03-2023,10620,385100,Anthony,Shangase
01-04-2023,10620,212100,Anthony,Shangase
01-05-2023,10620,275100,Anthony,Shangase
01-06-2023,10620,34100,Anthony,Shangase
01-07-2023,10620,134100,Anthony,Shangase
01-08-2023,10620,376100,Anthony,Shangase
01-03-2023,10621,343100,Bhekisisa,Jordan
01-04-2023,10621,71100,Bhekisisa,Jordan
01-05-2023,10621,61100,Bhekisisa,Jordan
01-06-2023,10621,391100,Bhekisisa,Jordan
01-07-2023,10621,142100,Bhekisisa,Jordan
01-08-2023,10621,85100,Bhekisisa,Jordan
01-03-2023,10622,147100,Justin,Krishnan
01-04-2023,10622,290100,Justin,Krishnan
01-05-2023,10622,166100,Justin,Krishnan
01-06-2023,10622,294100,Justin,Krishnan
01-07-2023,10622,202100,Justin,Krishnan
01-08-2023,10622,233100,Justin,Krishnan
01-03-2023,10623,325100,Dana,Thompson
01-04-2023,10623,90100,Dana,Thompson
01-05-2023,10623,74100,Dana,Thompson
01-06-2023,10623,249100,Dana,Thompson
01-07-2023,10623,75100,Dana,Thompson
01-08-2023,10623,121100,Dana,Thompson
01-03-2023,10624,144100,Joseph,Smith
01-04-2023,10624,38100,Joseph,Smith
01-05-2023,10624,140100,Joseph,Smith
01-06-2023,10624,186100,Joseph,Smith
01-07-2023,10624,357100,Joseph,Smith
01-08-2023,10624,40100,Joseph,Smith
01-03-2023,10625,162100,Nomalanga,Garrett
01-04-2023,10625,308100,Nomalanga,Garrett
01-05-2023,10625,153100,Nomalanga,Garrett
01-06-2023,10625,69100,Nomalanga,Garrett
01-07-2023,10625,53100,Nomalanga,Garrett
01-08-2023,10625,374100,Nomalanga,Garrett
01-03-2023,10626,93100,Vedika,Goje
01-04-2023,10626,143100,Vedika,Goje
01-05-2023,10626,361100,Vedika,Goje
01-06-2023,10626,105100,Vedika,Goje
01-07-2023,10626,40100,Vedika,Goje
01-08-2023,10626,6100,Vedika,Goje
01-03-2023,10627,372100,Patrick,Ramaswamy
01-04-2023,10627,193100,Patrick,Ramaswamy
01-05-2023,10627,335100,Patrick,Ramaswamy
01-06-2023,10627,127100,Patrick,Ramaswamy
01-07-2023,10627,226100,Patrick,Ramaswamy
01-08-2023,10627,169100,Patrick,Ramaswamy
01-03-2023,10628,355100,Indrans,Sekhon
01-04-2023,10628,138100,Indrans,Sekhon
01-05-2023,10628,60100,Indrans,Sekhon
01-06-2023,10628,240100,Indrans,Sekhon
01-07-2023,10628,149100,Indrans,Sekhon
01-08-2023,10628,59100,Indrans,Sekhon
01-03-2023,10629,140100,Hrishita,Santos
01-04-2023,10629,130100,Hrishita,Santos
01-05-2023,10629,280100,Hrishita,Santos
01-06-2023,10629,358100,Hrishita,Santos
01-07-2023,10629,181100,Hrishita,Santos
01-08-2023,10629,227100,Hrishita,Santos
01-03-2023,10630,295100,Jennifer,Richardson
01-04-2023,10630,296100,Jennifer,Richardson
01-05-2023,10630,253100,Jennifer,Richardson
01-06-2023,10630,279100,Jennifer,Richardson
01-07-2023,10630,325100,Jennifer,Richardson
01-08-2023,10630,253100,Jennifer,Richardson
01-03-2023,10631,105100,Dumisani,Rangel
01-04-2023,10631,186100,Dumisani,Rangel
01-05-2023,10631,365100,Dumisani,Rangel
01-06-2023,10631,235100,Dumisani,Rangel
01-07-2023,10631,147100,Dumisani,Rangel
01-08-2023,10631,281100,Dumisani,Rangel
01-03-2023,10632,187100,Lungile,Gillespie
01-04-2023,10632,195100,Lungile,Gillespie
01-05-2023,10632,249100,Lungile,Gillespie
01-06-2023,10632,218100,Lungile,Gillespie
01-07-2023,10632,17100,Lungile,Gillespie
01-08-2023,10632,283100,Lungile,Gillespie
01-03-2023,10633,193100,Julia,Washington
01-04-2023,10633,21100,Julia,Washington
01-05-2023,10633,396100,Julia,Washington
01-06-2023,10633,22100,Julia,Washington
01-07-2023,10633,210100,Julia,Washington
01-08-2023,10633,190100,Julia,Washington
01-03-2023,10634,316100,Michelle,Griffith
01-04-2023,10634,150100,Michelle,Griffith
01-05-2023,10634,220100,Michelle,Griffith
01-06-2023,10634,203100,Michelle,Griffith
01-07-2023,10634,152100,Michelle,Griffith
01-08-2023,10634,53100,Michelle,Griffith
01-03-2023,10635,392100,Zain,Brock
01-04-2023,10635,100100,Zain,Brock
01-05-2023,10635,61100,Zain,Brock
01-06-2023,10635,392100,Zain,Brock
01-07-2023,10635,149100,Zain,Brock
01-08-2023,10635,45100,Zain,Brock
01-03-2023,10636,109100,SimphiweyiNkosi,Dayal
01-04-2023,10636,282100,SimphiweyiNkosi,Dayal
01-05-2023,10636,49100,SimphiweyiNkosi,Dayal
01-06-2023,10636,10100,SimphiweyiNkosi,Dayal
01-07-2023,10636,65100,SimphiweyiNkosi,Dayal
01-08-2023,10636,126100,SimphiweyiNkosi,Dayal
01-03-2023,10637,29100,Baiju,Murphy
01-04-2023,10637,389100,Baiju,Murphy
01-05-2023,10637,166100,Baiju,Murphy
01-06-2023,10637,89100,Baiju,Murphy
01-07-2023,10637,255100,Baiju,Murphy
01-08-2023,10637,240100,Baiju,Murphy
01-03-2023,10638,260100,Stacy,Rege
01-04-2023,10638,393100,Stacy,Rege
01-05-2023,10638,212100,Stacy,Rege
01-06-2023,10638,182100,Stacy,Rege
01-07-2023,10638,68100,Stacy,Rege
01-08-2023,10638,47100,Stacy,Rege
01-03-2023,10639,40100,Robert,Bail
01-04-2023,10639,251100,Robert,Bail
01-05-2023,10639,88100,Robert,Bail
01-06-2023,10639,174100,Robert,Bail
01-07-2023,10639,53100,Robert,Bail
01-08-2023,10639,259100,Robert,Bail
01-03-2023,10640,173100,Ritvik,Vabaza
01-04-2023,10640,281100,Ritvik,Vabaza
01-05-2023,10640,176100,Ritvik,Vabaza
01-06-2023,10640,228100,Ritvik,Vabaza
01-07-2023,10640,280100,Ritvik,Vabaza
01-08-2023,10640,33100,Ritvik,Vabaza
01-03-2023,10641,396100,Zinhle,Verma
01-04-2023,10641,130100,Zinhle,Verma
01-05-2023,10641,25100,Zinhle,Verma
01-06-2023,10641,43100,Zinhle,Verma
01-07-2023,10641,294100,Zinhle,Verma
01-08-2023,10641,188100,Zinhle,Verma
01-03-2023,10642,377100,Miraan,Gross
01-04-2023,10642,373100,Miraan,Gross
01-05-2023,10642,239100,Miraan,Gross
01-06-2023,10642,91100,Miraan,Gross
01-07-2023,10642,392100,Miraan,Gross
01-08-2023,10642,318100,Miraan,Gross
01-03-2023,10643,43100,Jason,Mazalankosi
01-04-2023,10643,297100,Jason,Mazalankosi
01-05-2023,10643,278100,Jason,Mazalankosi
01-06-2023,10643,241100,Jason,Mazalankosi
01-07-2023,10643,395100,Jason,Mazalankosi
01-08-2023,10643,340100,Jason,Mazalankosi
01-03-2023,10644,389100,Matthew,Woods
01-04-2023,10644,292100,Matthew,Woods
01-05-2023,10644,146100,Matthew,Woods
01-06-2023,10644,321100,Matthew,Woods
01-07-2023,10644,300100,Matthew,Woods
01-08-2023,10644,207100,Matthew,Woods
01-03-2023,10645,277100,Melissa,Wagle
01-04-2023,10645,121100,Melissa,Wagle
01-05-2023,10645,368100,Melissa,Wagle
01-06-2023,10645,355100,Melissa,Wagle
01-07-2023,10645,174100,Melissa,Wagle
01-08-2023,10645,309100,Melissa,Wagle
01-03-2023,10646,108100,Michaela,Hernandez
01-04-2023,10646,316100,Michaela,Hernandez
01-05-2023,10646,197100,Michaela,Hernandez
01-06-2023,10646,347100,Michaela,Hernandez
01-07-2023,10646,168100,Michaela,Hernandez
01-08-2023,10646,180100,Michaela,Hernandez
01-03-2023,10647,50100,Nonjabulo,Bail
01-04-2023,10647,123100,Nonjabulo,Bail
01-05-2023,10647,386100,Nonjabulo,Bail
01-06-2023,10647,219100,Nonjabulo,Bail
01-07-2023,10647,291100,Nonjabulo,Bail
01-08-2023,10647,292100,Nonjabulo,Bail
01-03-2023,10648,393100,Riaan,Cooper
01-04-2023,10648,83100,Riaan,Cooper
01-05-2023,10648,233100,Riaan,Cooper
01-06-2023,10648,153100,Riaan,Cooper
01-07-2023,10648,50100,Riaan,Cooper
01-08-2023,10648,187100,Riaan,Cooper
01-03-2023,10649,337100,Siyabonga,Phungula
01-04-2023,10649,67100,Siyabonga,Phungula
01-05-2023,10649,29100,Siyabonga,Phungula
01-06-2023,10649,120100,Siyabonga,Phungula
01-07-2023,10649,287100,Siyabonga,Phungula
01-08-2023,10649,277100,Siyabonga,Phungula
01-03-2023,10650,88100,Thando,Setty
01-04-2023,10650,96100,Thando,Setty
01-05-2023,10650,314100,Thando,Setty
01-06-2023,10650,117100,Thando,Setty
01-07-2023,10650,14100,Thando,Setty
01-08-2023,10650,323100,Thando,Setty
01-03-2023,10651,240100,Shalv,Silangwe
01-04-2023,10651,231100,Shalv,Silangwe
01-05-2023,10651,186100,Shalv,Silangwe
01-06-2023,10651,310100,Shalv,Silangwe
01-07-2023,10651,115100,Shalv,Silangwe
01-08-2023,10651,147100,Shalv,Silangwe
01-03-2023,10652,210100,Debra,Siyeshe
01-04-2023,10652,86100,Debra,Siyeshe
01-05-2023,10652,231100,Debra,Siyeshe
01-06-2023,10652,396100,Debra,Siyeshe
01-07-2023,10652,94100,Debra,Siyeshe
01-08-2023,10652,150100,Debra,Siyeshe
01-03-2023,10653,113100,Todd,Grover
01-04-2023,10653,15100,Todd,Grover
01-05-2023,10653,352100,Todd,Grover
01-06-2023,10653,357100,Todd,Grover
01-07-2023,10653,379100,Todd,Grover
01-08-2023,10653,325100,Todd,Grover
01-03-2023,10654,227100,Diane,Shukla
01-04-2023,10654,310100,Diane,Shukla
01-05-2023,10654,164100,Diane,Shukla
01-06-2023,10654,237100,Diane,Shukla
01-07-2023,10654,367100,Diane,Shukla
01-08-2023,10654,235100,Diane,Shukla
01-03-2023,10655,67100,Shirley,Jones
01-04-2023,10655,34100,Shirley,Jones
01-05-2023,10655,117100,Shirley,Jones
01-06-2023,10655,203100,Shirley,Jones
01-07-2023,10655,387100,Shirley,Jones
01-08-2023,10655,181100,Shirley,Jones
01-03-2023,10656,134100,Indranil,Bradley
01-04-2023,10656,34100,Indranil,Bradley
01-05-2023,10656,351100,Indranil,Bradley
01-06-2023,10656,252100,Indranil,Bradley
01-07-2023,10656,9100,Indranil,Bradley
01-08-2023,10656,323100,Indranil,Bradley
01-03-2023,10657,341100,Mnqobi,Thomas
01-04-2023,10657,87100,Mnqobi,Thomas
01-05-2023,10657,368100,Mnqobi,Thomas
01-06-2023,10657,158100,Mnqobi,Thomas
01-07-2023,10657,164100,Mnqobi,Thomas
01-08-2023,10657,58100,Mnqobi,Thomas
01-03-2023,10658,352100,Aarush,Xulu
01-04-2023,10658,305100,Aarush,Xulu
01-05-2023,10658,365100,Aarush,Xulu
01-06-2023,10658,245100,Aarush,Xulu
01-07-2023,10658,267100,Aarush,Xulu
01-08-2023,10658,317100,Aarush,Xulu
01-03-2023,10659,106100,Zakhele,Gutierrez
01-04-2023,10659,381100,Zakhele,Gutierrez
01-05-2023,10659,131100,Zakhele,Gutierrez
01-06-2023,10659,251100,Zakhele,Gutierrez
01-07-2023,10659,114100,Zakhele,Gutierrez
01-08-2023,10659,27100,Zakhele,Gutierrez
01-03-2023,10660,349100,Susan,Garrett
01-04-2023,10660,235100,Susan,Garrett
01-05-2023,10660,396100,Susan,Garrett
01-06-2023,10660,179100,Susan,Garrett
01-07-2023,10660,322100,Susan,Garrett
01-08-2023,10660,234100,Susan,Garrett
01-03-2023,10661,277100,Saanvi,Gama
01-04-2023,10661,127100,Saanvi,Gama
01-05-2023,10661,145100,Saanvi,Gama
01-06-2023,10661,59100,Saanvi,Gama
01-07-2023,10661,163100,Saanvi,Gama
01-08-2023,10661,215100,Saanvi,Gama
01-03-2023,10662,320100,Brian,Gonzalez
01-04-2023,10662,94100,Brian,Gonzalez
01-05-2023,10662,197100,Brian,Gonzalez
01-06-2023,10662,220100,Brian,Gonzalez
01-07-2023,10662,13100,Brian,Gonzalez
01-08-2023,10662,178100,Brian,Gonzalez
01-03-2023,10663,395100,Heather,Green
01-04-2023,10663,372100,Heather,Green
01-05-2023,10663,91100,Heather,Green
01-06-2023,10663,140100,Heather,Green
01-07-2023,10663,128100,Heather,Green
01-08-2023,10663,49100,Heather,Green
01-03-2023,10664,42100,Anaya,Calderon
01-04-2023,10664,192100,Anaya,Calderon
01-05-2023,10664,81100,Anaya,Calderon
01-06-2023,10664,352100,Anaya,Calderon
01-07-2023,10664,64100,Anaya,Calderon
01-08-2023,10664,8100,Anaya,Calderon
01-03-2023,10665,339100,Vaibhav,Hughes
01-04-2023,10665,379100,Vaibhav,Hughes
01-05-2023,10665,254100,Vaibhav,Hughes
01-06-2023,10665,174100,Vaibhav,Hughes
01-07-2023,10665,181100,Vaibhav,Hughes
01-08-2023,10665,369100,Vaibhav,Hughes
01-03-2023,10666,341100,Angel,Reddy
01-04-2023,10666,222100,Angel,Reddy
01-05-2023,10666,362100,Angel,Reddy
01-06-2023,10666,72100,Angel,Reddy
01-07-2023,10666,21100,Angel,Reddy
01-08-2023,10666,11100,Angel,Reddy
01-03-2023,10667,100100,Nichole,Mcclure
01-04-2023,10667,41100,Nichole,Mcclure
01-05-2023,10667,39100,Nichole,Mcclure
01-06-2023,10667,60100,Nichole,Mcclure
01-07-2023,10667,273100,Nichole,Mcclure
01-08-2023,10667,228100,Nichole,Mcclure
01-03-2023,10668,101100,Shane,Mngadi
01-04-2023,10668,98100,Shane,Mngadi
01-05-2023,10668,306100,Shane,Mngadi
01-06-2023,10668,362100,Shane,Mngadi
01-07-2023,10668,384100,Shane,Mngadi
01-08-2023,10668,313100,Shane,Mngadi
01-03-2023,10669,323100,Simphiwe,Masango
01-04-2023,10669,214100,Simphiwe,Masango
01-05-2023,10669,344100,Simphiwe,Masango
01-06-2023,10669,328100,Simphiwe,Masango
01-07-2023,10669,98100,Simphiwe,Masango
01-08-2023,10669,44100,Simphiwe,Masango
01-03-2023,10670,2100,Adam,Walker
01-04-2023,10670,64100,Adam,Walker
01-05-2023,10670,399100,Adam,Walker
01-06-2023,10670,249100,Adam,Walker
01-07-2023,10670,346100,Adam,Walker
01-08-2023,10670,201100,Adam,Walker
01-03-2023,10671,312100,Thuthukile,Ramirez
01-04-2023,10671,245100,Thuthukile,Ramirez
01-05-2023,10671,164100,Thuthukile,Ramirez
01-06-2023,10671,247100,Thuthukile,Ramirez
01-07-2023,10671,326100,Thuthukile,Ramirez
01-08-2023,10671,226100,Thuthukile,Ramirez
01-03-2023,10672,174100,Michael,Kuruvilla
01-04-2023,10672,328100,Michael,Kuruvilla
01-05-2023,10672,227100,Michael,Kuruvilla
01-06-2023,10672,18100,Michael,Kuruvilla
01-07-2023,10672,268100,Michael,Kuruvilla
01-08-2023,10672,292100,Michael,Kuruvilla
01-03-2023,10673,321100,Christopher,Hughes
01-04-2023,10673,212100,Christopher,Hughes
01-05-2023,10673,269100,Christopher,Hughes
01-06-2023,10673,61100,Christopher,Hughes
01-07-2023,10673,252100,Christopher,Hughes
01-08-2023,10673,8100,Christopher,Hughes
01-03-2023,10674,60100,Shaan,Choudhry
01-04-2023,10674,144100,Shaan,Choudhry
01-05-2023,10674,39100,Shaan,Choudhry
01-06-2023,10674,373100,Shaan,Choudhry
01-07-2023,10674,261100,Shaan,Choudhry
01-08-2023,10674,136100,Shaan,Choudhry
01-03-2023,10675,93100,Gatik,Thompson
01-04-2023,10675,213100,Gatik,Thompson
01-05-2023,10675,280100,Gatik,Thompson
01-06-2023,10675,19100,Gatik,Thompson
01-07-2023,10675,283100,Gatik,Thompson
01-08-2023,10675,208100,Gatik,Thompson
01-03-2023,10676,146100,Allen,Memela
01-04-2023,10676,250100,Allen,Memela
01-05-2023,10676,379100,Allen,Memela
01-06-2023,10676,153100,Allen,Memela
01-07-2023,10676,154100,Allen,Memela
01-08-2023,10676,230100,Allen,Memela
01-03-2023,10677,121100,Chirag,Shepherd
01-04-2023,10677,170100,Chirag,Shepherd
01-05-2023,10677,39100,Chirag,Shepherd
01-06-2023,10677,145100,Chirag,Shepherd
01-07-2023,10677,382100,Chirag,Shepherd
01-08-2023,10677,47100,Chirag,Shepherd
01-03-2023,10678,131100,Anahita,Roman
01-04-2023,10678,294100,Anahita,Roman
01-05-2023,10678,250100,Anahita,Roman
01-06-2023,10678,56100,Anahita,Roman
01-07-2023,10678,23100,Anahita,Roman
01-08-2023,10678,248100,Anahita,Roman
01-03-2023,10679,395100,Mzamo,Armstrong
01-04-2023,10679,163100,Mzamo,Armstrong
01-05-2023,10679,318100,Mzamo,Armstrong
01-06-2023,10679,220100,Mzamo,Armstrong
01-07-2023,10679,7100,Mzamo,Armstrong
01-08-2023,10679,16100,Mzamo,Armstrong
01-03-2023,10680,338100,Thomas,Karan
01-04-2023,10680,86100,Thomas,Karan
01-05-2023,10680,371100,Thomas,Karan
01-06-2023,10680,213100,Thomas,Karan
01-07-2023,10680,67100,Thomas,Karan
01-08-2023,10680,76100,Thomas,Karan
01-03-2023,10681,35100,Ira,Halder
01-04-2023,10681,211100,Ira,Halder
01-05-2023,10681,42100,Ira,Halder
01-06-2023,10681,311100,Ira,Halder
01-07-2023,10681,56100,Ira,Halder
01-08-2023,10681,167100,Ira,Halder
01-03-2023,10682,179100,Nhlanhla,Cebekhulu
01-04-2023,10682,382100,Nhlanhla,Cebekhulu
01-05-2023,10682,291100,Nhlanhla,Cebekhulu
01-06-2023,10682,113100,Nhlanhla,Cebekhulu
01-07-2023,10682,144100,Nhlanhla,Cebekhulu
01-08-2023,10682,390100,Nhlanhla,Cebekhulu
01-03-2023,10683,363100,Carla,Malambule
01-04-2023,10683,265100,Carla,Malambule
01-05-2023,10683,225100,Carla,Malambule
01-06-2023,10683,341100,Carla,Malambule
01-07-2023,10683,39100,Carla,Malambule
01-08-2023,10683,293100,Carla,Malambule
01-03-2023,10684,231100,Bhekizizwe,Smith
01-04-2023,10684,277100,Bhekizizwe,Smith
01-05-2023,10684,26100,Bhekizizwe,Smith
01-06-2023,10684,204100,Bhekizizwe,Smith
01-07-2023,10684,112100,Bhekizizwe,Smith
01-08-2023,10684,333100,Bhekizizwe,Smith
01-03-2023,10685,27100,Christopher,Martin
01-04-2023,10685,268100,Christopher,Martin
01-05-2023,10685,116100,Christopher,Martin
01-06-2023,10685,308100,Christopher,Martin
01-07-2023,10685,388100,Christopher,Martin
01-08-2023,10685,158100,Christopher,Martin
01-03-2023,10686,350100,Mannat,Malembe
01-04-2023,10686,396100,Mannat,Malembe
01-05-2023,10686,65100,Mannat,Malembe
01-06-2023,10686,240100,Mannat,Malembe
01-07-2023,10686,343100,Mannat,Malembe
01-08-2023,10686,165100,Mannat,Malembe
01-03-2023,10687,202100,Vedika,Magujwa
01-04-2023,10687,393100,Vedika,Magujwa
01-05-2023,10687,385100,Vedika,Magujwa
01-06-2023,10687,53100,Vedika,Magujwa
01-07-2023,10687,346100,Vedika,Magujwa
01-08-2023,10687,335100,Vedika,Magujwa
01-03-2023,10688,294100,Sarah,Mdlenevu
01-04-2023,10688,337100,Sarah,Mdlenevu
01-05-2023,10688,280100,Sarah,Mdlenevu
01-06-2023,10688,113100,Sarah,Mdlenevu
01-07-2023,10688,30100,Sarah,Mdlenevu
01-08-2023,10688,197100,Sarah,Mdlenevu
01-03-2023,10689,149100,Indrans,Basu
01-04-2023,10689,372100,Indrans,Basu
01-05-2023,10689,31100,Indrans,Basu
01-06-2023,10689,238100,Indrans,Basu
01-07-2023,10689,286100,Indrans,Basu
01-08-2023,10689,248100,Indrans,Basu
01-03-2023,10690,102100,Gail,Simon
01-04-2023,10690,29100,Gail,Simon
01-05-2023,10690,293100,Gail,Simon
01-06-2023,10690,114100,Gail,Simon
01-07-2023,10690,255100,Gail,Simon
01-08-2023,10690,110100,Gail,Simon
01-03-2023,10691,121100,Nomusa,Mcanco
01-04-2023,10691,56100,Nomusa,Mcanco
01-05-2023,10691,110100,Nomusa,Mcanco
01-06-2023,10691,237100,Nomusa,Mcanco
01-07-2023,10691,251100,Nomusa,Mcanco
01-08-2023,10691,370100,Nomusa,Mcanco
01-03-2023,10692,175100,Tina,Lee
01-04-2023,10692,25100,Tina,Lee
01-05-2023,10692,351100,Tina,Lee
01-06-2023,10692,324100,Tina,Lee
01-07-2023,10692,9100,Tina,Lee
01-08-2023,10692,188100,Tina,Lee
01-03-2023,10693,295100,Inaaya,Mahlase
01-04-2023,10693,355100,Inaaya,Mahlase
01-05-2023,10693,194100,Inaaya,Mahlase
01-06-2023,10693,39100,Inaaya,Mahlase
01-07-2023,10693,352100,Inaaya,Mahlase
01-08-2023,10693,177100,Inaaya,Mahlase
01-03-2023,10694,346100,Michael,Rege
01-04-2023,10694,46100,Michael,Rege
01-05-2023,10694,100100,Michael,Rege
01-06-2023,10694,289100,Michael,Rege
01-07-2023,10694,119100,Michael,Rege
01-08-2023,10694,188100,Michael,Rege
01-03-2023,10695,119100,David,Nkabinde
01-04-2023,10695,189100,David,Nkabinde
01-05-2023,10695,6100,David,Nkabinde
01-06-2023,10695,44100,David,Nkabinde
01-07-2023,10695,292100,David,Nkabinde
01-08-2023,10695,267100,David,Nkabinde
01-03-2023,10696,45100,Heer,Mpangazitha
01-04-2023,10696,388100,Heer,Mpangazitha
01-05-2023,10696,313100,Heer,Mpangazitha
01-06-2023,10696,333100,Heer,Mpangazitha
01-07-2023,10696,278100,Heer,Mpangazitha
01-08-2023,10696,290100,Heer,Mpangazitha
01-03-2023,10697,56100,Elizabeth,Durham
01-04-2023,10697,286100,Elizabeth,Durham
01-05-2023,10697,187100,Elizabeth,Durham
01-06-2023,10697,358100,Elizabeth,Durham
01-07-2023,10697,85100,Elizabeth,Durham
01-08-2023,10697,44100,Elizabeth,Durham
01-03-2023,10698,109100,Nokulunga,Soni
01-04-2023,10698,111100,Nokulunga,Soni
01-05-2023,10698,133100,Nokulunga,Soni
01-06-2023,10698,304100,Nokulunga,Soni
01-07-2023,10698,332100,Nokulunga,Soni
01-08-2023,10698,66100,Nokulunga,Soni
01-03-2023,10699,381100,Owethu,Mngadi
01-04-2023,10699,16100,Owethu,Mngadi
01-05-2023,10699,139100,Owethu,Mngadi
01-06-2023,10699,136100,Owethu,Mngadi
01-07-2023,10699,169100,Owethu,Mngadi
01-08-2023,10699,349100,Owethu,Mngadi
01-03-2023,10700,59100,Ayesha,Mandal
01-04-2023,10700,230100,Ayesha,Mandal
01-05-2023,10700,315100,Ayesha,Mandal
01-06-2023,10700,75100,Ayesha,Mandal
01-07-2023,10700,181100,Ayesha,Mandal
01-08-2023,10700,200100,Ayesha,Mandal
01-03-2023,10701,193100,Gerald,Brewer
01-04-2023,10701,230100,Gerald,Brewer
01-05-2023,10701,17100,Gerald,Brewer
01-06-2023,10701,323100,Gerald,Brewer
01-07-2023,10701,309100,Gerald,Brewer
01-08-2023,10701,249100,Gerald,Brewer
01-03-2023,10702,384100,Levi,Madinane
01-04-2023,10702,116100,Levi,Madinane
01-05-2023,10702,259100,Levi,Madinane
01-06-2023,10702,344100,Levi,Madinane
01-07-2023,10702,393100,Levi,Madinane
01-08-2023,10702,158100,Levi,Madinane
01-03-2023,10703,6100,Uthkarsh,Sikhakhane
01-04-2023,10703,372100,Uthkarsh,Sikhakhane
01-05-2023,10703,247100,Uthkarsh,Sikhakhane
01-06-2023,10703,49100,Uthkarsh,Sikhakhane
01-07-2023,10703,211100,Uthkarsh,Sikhakhane
01-08-2023,10703,35100,Uthkarsh,Sikhakhane
01-03-2023,10704,223100,Gokul,Kamdar
01-04-2023,10704,120100,Gokul,Kamdar
01-05-2023,10704,38100,Gokul,Kamdar
01-06-2023,10704,360100,Gokul,Kamdar
01-07-2023,10704,261100,Gokul,Kamdar
01-08-2023,10704,321100,Gokul,Kamdar
01-03-2023,10705,250100,Melissa,Garde
01-04-2023,10705,393100,Melissa,Garde
01-05-2023,10705,268100,Melissa,Garde
01-06-2023,10705,320100,Melissa,Garde
01-07-2023,10705,395100,Melissa,Garde
01-08-2023,10705,171100,Melissa,Garde
01-03-2023,10706,381100,Mnqobi,Talwar
01-04-2023,10706,385100,Mnqobi,Talwar
01-05-2023,10706,74100,Mnqobi,Talwar
01-06-2023,10706,196100,Mnqobi,Talwar
01-07-2023,10706,37100,Mnqobi,Talwar
01-08-2023,10706,110100,Mnqobi,Talwar
01-03-2023,10707,69100,Mlungisi,Mitchell
01-04-2023,10707,356100,Mlungisi,Mitchell
01-05-2023,10707,140100,Mlungisi,Mitchell
01-06-2023,10707,279100,Mlungisi,Mitchell
01-07-2023,10707,179100,Mlungisi,Mitchell
01-08-2023,10707,279100,Mlungisi,Mitchell
01-03-2023,10708,376100,Catherine,Lynch
01-04-2023,10708,340100,Catherine,Lynch
01-05-2023,10708,204100,Catherine,Lynch
01-06-2023,10708,25100,Catherine,Lynch
01-07-2023,10708,17100,Catherine,Lynch
01-08-2023,10708,171100,Catherine,Lynch
01-03-2023,10709,267100,Francisco,Lewis
01-04-2023,10709,264100,Francisco,Lewis
01-05-2023,10709,104100,Francisco,Lewis
01-06-2023,10709,259100,Francisco,Lewis
01-07-2023,10709,328100,Francisco,Lewis
01-08-2023,10709,161100,Francisco,Lewis
01-03-2023,10710,242100,Krystal,Thomas
01-04-2023,10710,313100,Krystal,Thomas
01-05-2023,10710,9100,Krystal,Thomas
01-06-2023,10710,126100,Krystal,Thomas
01-07-2023,10710,246100,Krystal,Thomas
01-08-2023,10710,125100,Krystal,Thomas
01-03-2023,10711,83100,Nozibusiso,Sishiya
01-04-2023,10711,204100,Nozibusiso,Sishiya
01-05-2023,10711,148100,Nozibusiso,Sishiya
01-06-2023,10711,285100,Nozibusiso,Sishiya
01-07-2023,10711,83100,Nozibusiso,Sishiya
01-08-2023,10711,322100,Nozibusiso,Sishiya
01-03-2023,10712,34100,Michael,Taylor
01-04-2023,10712,1100,Michael,Taylor
01-05-2023,10712,375100,Michael,Taylor
01-06-2023,10712,66100,Michael,Taylor
